Testing_Date,Province,Province_Code,District,District_Code,Locality,Locality_Code,Financing,Type,Total_Tests,Positive_Cases
2020-07-09,CABA,2,COMUNA 04,4,PARQUE PATRICIOS,10,Public,Municipal,701,270
2020-07-09,Chaco,22,Bermejo,14,LA LEONESA,30,Public,Provincial,1,0
2020-07-09,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Private,Mixed,347,155
2020-07-09,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Public,Provincial,10,0
2020-07-09,Buenos Aires,6,Almirante Brown,28,ADROGUE,10,Private,Private,5,5
2020-07-09,Río Negro,62,General Roca,42,GENERAL ROCA,450,Private,Private,8,2
2020-07-09,Buenos Aires,6,Lanús,434,VALENTIN ALSINA,10,Public,Provincial,152,72
2020-07-09,Buenos Aires,6,Morón,568,MORON,10,Private,Private,2,2
2020-07-09,Chubut,26,Rawson,77,TRELEW,40,Public,Provincial,18,0
2020-07-09,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Public,Provincial,6,1
2020-07-09,CABA,2,COMUNA 05,5,BOEDO,10,Private,Private,92,52
2020-07-09,Mendoza,50,Guaymallén,28,GUAYMALLEN,20,Public,Provincial,11,4
2020-07-09,Santiago del Estero,86,Capital City,49,SANTIAGO DEL ESTERO,110,Public,Provincial,48,0
2020-07-09,Córdoba,14,General San Martín,42,VILLA MARIA,170,Private,Private,2,0
2020-07-09,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Private,Private,198,95
2020-07-09,Salta,66,Capital City,28,SALTA,50,Public,Provincial,157,5
2020-07-09,Salta,66,Capital City,28,SALTA,50,Private,Private,252,22
2020-07-09,Buenos Aires,6,Lanús,434,LANUS OESTE,10,Public,Municipal,1,1
2020-07-09,Santa Cruz,78,Deseado,14,CALETA OLIVIA,10,Public,Provincial,3,0
2020-07-09,Chubut,26,Escalante,21,BARRIO CALETA OLIVARES,30,Private,Private,20,0
2020-07-09,CABA,2,COMUNA 03,3,BALVANERA,10,Private,Social Security,17,9
2020-07-09,Formosa,34,Formosa,14,FORMOSA,20,Public,Provincial,9,5
2020-07-09,Buenos Aires,6,Pilar,638,PRESIDENTE DERQUI,40,Private,Private,43,15
2020-07-09,Río Negro,62,General Roca,42,CIPOLLETTI,400,Public,Provincial,10,0
2020-07-09,Chubut,26,Escalante,21,COMODORO RIVADAVIA,30,Private,Private,3,0
2020-07-09,Río Negro,62,Bariloche,21,SAN CARLOS DE BARILOCHE,60,Public,Provincial,22,5
2020-07-09,Chubut,26,Biedma,7,PUERTO MADRYN,20,Private,Private,1,1
2020-07-09,Buenos Aires,6,San Isidro,756,MARTINEZ,10,Private,Private,9,0
2020-07-09,CABA,2,COMUNA 01,1,RETIRO,10,Private,Private,93,48
2020-07-09,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Public,Provincial,12,0
2020-07-09,Buenos Aires,6,Mercedes,532,MERCEDES,20,Public,Provincial,103,19
2020-07-09,Buenos Aires,6,Quilmes,658,BERNAL,10,Public,National,43,30
2020-07-09,Buenos Aires,6,La Plata,441,LA PLATA,30,Private,Private,11,0
2020-07-09,Mendoza,50,Capital City,7,7A. SECCION,10,Public,Provincial,18,1
2020-07-09,Buenos Aires,6,Tandil,791,TANDIL,50,Public,Public University,2,0
2020-07-09,Río Negro,62,General Roca,42,CIPOLLETTI,400,Private,Private,1,0
2020-07-09,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Public,National,105,36
2020-07-09,CABA,2,COMUNA 07,7,FLORES,10,Public,Municipal,74,24
2020-07-09,Santa Fe,82,General López,42,VENADO TUERTO,290,Private,Private,12,0
2020-07-09,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Public,Provincial,35,8
2020-07-09,CABA,2,COMUNA 06,6,CABALLITO,10,Public,Municipal,175,61
2020-07-09,Río Negro,62,General Roca,42,GENERAL ROCA,450,Public,Provincial,36,15
2020-07-09,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Public,Municipal,20,3
2020-07-09,Buenos Aires,6,General San Martín,371,GENERAL SAN MARTÍN,10,Public,Provincial,118,72
2020-07-09,Buenos Aires,6,Azul,49,AZUL,20,Public,Provincial,44,4
2020-07-09,Buenos Aires,6,San Miguel,760,SAN MIGUEL,10,Private,Private,5,0
2020-07-09,CABA,2,COMUNA 08,8,VILLA SOLDATI,10,Public,Municipal,1,0
2020-07-09,CABA,2,COMUNA 03,3,BALVANERA,10,Public,Municipal,50,29
2020-07-09,Santa Fe,82,Rosario,84,ROSARIO,270,Private,Private,37,7
2020-07-09,CABA,2,COMUNA 02,2,RECOLETA,10,Public,Public University,828,494
2020-07-09,CABA,2,COMUNA 03,3,BALVANERA,10,Private,Private,21,7
2020-07-09,La Rioja,46,Chilecito ,42,CHILECITO,10,Public,Provincial,1,0
2020-07-09,CABA,2,COMUNA 04,4,BARRACAS,10,Private,Private,33,11
2020-07-09,Chubut,26,Biedma,7,PUERTO MADRYN,20,Public,Provincial,1,0
2020-07-09,Neuquén,58,Confluencia,35,NEUQUEN,70,Public,Provincial,155,17
2020-07-09,Buenos Aires,6,Vicente López,861,OLIVOS,10,Private,Private,32,6
2020-07-09,Catamarca,10,Capital City,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Private,Private,1,0
2020-07-09,La Rioja,46,Capital City,14,LA RIOJA,10,Public,Provincial,123,9
2020-07-09,Mendoza,50,Capital City,7,1A. SECCION,10,Private,Private,1,0
2020-07-09,Buenos Aires,6,Avellaneda,35,WILDE,10,Public,Provincial,7,7
2020-07-09,Río Negro,62,General Roca,42,INGENIERO LUIS A. HUERGO,460,Public,Provincial,2,0
2020-07-09,Córdoba,14,Marcos Juárez,63,ISLA VERDE,150,Public,Municipal,1,0
2020-07-09,Santa Fe,82,La Capital,63,SANTA FE,170,Public,Provincial,1,0
2020-07-09,Chaco,22,San Fernando,140,RESISTENCIA,60,Public,Provincial,265,56
2020-07-09,CABA,2,COMUNA 13,13,COLEGIALES,10,Private,Private,1,0
2020-07-09,Santa Cruz,78,Lago Argentino,28,EL CALAFATE,10,Public,National,7,5
